genre,interpret,album,release_year,songtitle,decade,lyrics
Pop,Mark Forster,Karton,2012,Alles wird gut,2010,"Alles wird gut Lyrics[Strophe 1]
Ich kenn' dich ziemlich lang
Und wir ham früher viel abgehang'
Du hingst mir im Nacken
Liefst immer mit
Und wie hast du mich gestört
Hast mir heimlich zugehört
Wir rannten um die Wette
Ich hielt selten Schritt
Okay, okay, du hast gewonnen
Ma' einfach so, ma' angenommen
Ich hör' auf dich jetzt
Was ist dann?
[Refrain]
Ich lauf' drauf los, soweit ich kann
Weiß nicht wohin, ich komm' schon irgendwie an
Ich hab' keinen Plan, leg meinen Verstand zur Seite
Denn ich weiß am Ende wird, wird alles gut
Wird alles gut

[Strophe 2]
Früher warst du mein Ballast
Mein ungebetner Gast
Wohntest in meinem Kopf
Hast immer rein gequatscht
Sag, was willst du noch von mir?
Du warst schon viel zu lange hier
Ich kann jetzt auf dich verzichten
Okay, okay, ich hab's kapiert
Wurd nur kurz von dir irritiert
Ich hör' auf mich jetzt
So ist es richtig

[Refrain]
Ich lauf' drauf los, soweit ich kann
Weiß nicht wohin, ich komm' schon irgendwie an
Ich hab' keinen Plan, leg meinen Verstand zur Seite
Denn ich weiß am Ende wird, wird alles gut
Wird alles gut
You might also like[Bridge]
Ich will jetzt echt noch nicht wissen, was morgen ist
Ich will erst laufen und fühlen
Und alle Lichter berühren
Ich will jetzt echt noch nicht wissen, was morgen ist
Und ich glaub', ich seh'erst den Sinn
Wenn ich angekommen bin
Wird alles gut
Wird alles gut

[Refrain]
Ich lauf' drauf los, soweit ich kann
Weiß nicht wohin, ich komm' schon irgendwie an
Ich hab' keinen Plan, leg meinen Verstand zur Seite
Denn ich weiß am Ende wird, wird alles gut
Wird alles gut
Embed"
Pop,Mark Forster,Karton,2012,Du fliegst davon,2010,"Du fliegst davon Lyrics[Strophe 1]
Du stehst am Fenster
Du hörst den Regen fallen
Blickst auf die Stadt
Die dir fern und fremd ist
Du wirfst 'n Blick in Raum
Erscheint so groß und leer
Du atmest ein und schließt die Augen

[Refrain]
Und du fliegst davon
Wohin fliegst du
Du fliegst davon
Wie weit fliegst du
Du fliegst davon
Fliegst davon
[Strophe 2]
Du siehst die Menschen gehen
Du hörst sie sprechen
Und du siehst sie lächeln
Doch alles wirkt auf dich ungesund
Du bist kein Teil davon
Du fühlst dich außen vor
Du atmest aus und schließt die Augen

[Refrain]
Und du fliegst davon
Wohin fliegst du
Wohin fliegst du
Du fliegst davon
Wie weit fliegst du
Du fliegst davon
Du fliegst

[Bridge]
Einfach aus und grade aus und schwerelos davon
Du weißt nicht, wo hin es geht
Wenn dein Flügelschlag dich dreht
Mit jedem Mal

[Outro]
Du fliegst davon
Du fliegst davon
Fliegst davon
You might also likeEmbed"
Pop,Mark Forster,Karton,2012,Froh sein,2010,"Froh sein LyricsIch muss jetzt los, schon spät geworden, pass auf
Wenn was ist können wir ja Morgen reden, doch heut
Haben wir gesagt was zu sagen war und heute Nacht komm ich nicht mehr klar, ey

Ruf mich an, ich bin natürlich für dich da und egal was los ist, bei mir hast du en Platz. Und ich nehm' mir gern Zeit, denn ich will das du weißt, dass mit uns war ein ganz großes Ding für mich
Es ist immer schwer am Ende, scharf zu sehn
Denn man braucht bisschen Raum, um das alles zu verstehen
Guck nicht so!
Ich muss jetzt los!
Ich muss echt los!
Ich weiß du wirst froh sein, wenn du loslässt.Wenn mal Gras drüber wächst!
Ich weiß es wird gut sein, wenn du's gehen lässt, wenn du mich gehen lässt!

Ich glaub vor uns liegt en neuer Weg
Den jetzt mal jeder von uns selber geht
Ich find's gut, wenn wir uns ne Weile nicht sehn
Es lag nicht unbedingt nur an dir, oder an mir!
Es sind die vielen kleinen Teufel gegen die man verliert, am Schluss nützt all das reden nichts, da helft uns kein Wort mehr!

Und ich weiß du wirst froh sein, wenn du loslässt
Wenn mal Gras drüber wächst! Ich weiß es wird gut sein, wenn du's gehen lässt, wenn du mich gehen lässt!

Ich muss jetzt los
Ich muss jetzt los
Ich muss jetzt los
Ich muss echt los
Ich muss jetzt los
Ich muss jetzt los
Ich muss jetzt los
Ich muss echt los
Ich weiß du wirst froh sein, wenn du loslässt
Wenn mal Gras drüber wächst! Ich weiß es wird gut sein, wenn du's gehen lässt, wenn du mich gehen lässt!

Du wirst froh sein, wenn du loslässt
Wenn Gras drüber wächst!
Und es wird gut sein, wenn du's gehen lässt, wenn du mich gehen lässt!
You might also likeVor uns liegt en neuer Weg!Embed"
Pop,Mark Forster,Karton,2012,Bergab,2010,"Bergab LyricsAlles is heut' schief gelaufen
Alles is kaputt
Was vorbereitet; abgeklärt
Doch übrig blieb nur schutt
Hurtig und muter
Wolltest du hinurunter
Die messlatte war nicht zu hoch
Doch trotzdem passt du drunter
Warum bist du abgeschmiert
Spiegelbild
Hast du zu wenig investiertjao
Erwartung nicht erfüllt
Um ein haar vorbei
Und du strengst dich an
Und du strengst dich so an
Doch kommst nich ran
Strengst du dich soo an

Manchmal geht es bergab
Manchmal geht es bergauf
Kein grund zu kapitulieren
Manchmal hat es geklappt und manchmal fällts du aus
Doch was soll schon passieren

Manchmal geht es bergab
Manchmal geht es bergauf
Schon tausend mal erlebt
Manchmal hast du's verpatzt
Doch dann steh wieder auf
Um vorran zugehen

Oh oh oh

Um vorran zu gehen

Oh oh oh

Alles is heut schief gelaufen
Gas gegeben
Haltung is gebückt
You might also likeEs ist klar das du es nicht schaffst

Und du strengst dich an
Und du strengst dich so an
Doch kommst nich ran
Strengst du dich soo an

Manchmal geht es bergab
Manchmal geht es bergauf
Kein grund zu kapitulieren
Manchmal hat es geklappt
Und manchmal fällts du aus
Doch was soll schon passieren

Manchmal geht es bergab
Manchmal geht es bergauf
Schon tausend mal erlebt
Manchmal hast du's verpatzt
Doch dann steh wieder auf
Um vorran zugehen

Oh oh oh

Um vorran zu gehen

Oh oh oh
Sau schlecht aber ich will mir das lied nich überhören und um das zu vervollständigen brauch ich ein hamma gedächnis oder viiiel zeit; D hab ich beides nich

Naja besser als gar nichts: DEmbed"
Pop,Mark Forster,Karton,2012,Du und ich,2010,"Du und ich LyricsAlle rennen auf ihrem Weg
Jeder glaubt, er kommt zu spät, ja
Alles wirkt hier so gehetzt, so gestresst
Was ist los?
Man erntet, was man säht, ja

Jeder denkt, dass er es verpasst
Doch keiner weiß, was
Alle springen für ihr Produkt
Haben Druck, jeden Tag
Erfüllen den Bedarf, ja
Doch du und ich
Wir haben alle Zeit der Welt
Du und ich
Tun nur das, was uns gefällt
Glaub an mich und was uns zusammen hält
Du und ich
Wir haben alle Zeit der Welt

Alle folgen ihrem Ziel
Die meisten wollen zu viel, ja
Alle bauen an ihrem Plan, Wollen ihn fahren um jeden Preis
Und spielen das falsche Spiel, ja

Doch du und ich
Wir haben alle Zeit der Welt
Du und ich
Tun nur das, was uns gefällt
Glaub an mich und was uns zusammen hält
Du und ich
Wir haben alle Zeit der Welt

Und dann verschwinden wir zusammen
Die anderen sehen wir irgendwann
Wir machen, was wir wollen und dann
Dann schauen wir nicht zurück
Und fangen wir von vorne an
Wir fangen von vorne an
You might also likeDu und ich
Wir haben alle Zeit der Welt
Du und ich
Tun nur das, was uns gefällt
Glaub an mich und was uns zusammen hält
Du und ich
Wir haben alle Zeit der Welt

Du und ich
Wir haben alle Zeit der Welt
Du und ich
Tun nur das, was uns gefällt
Glaub an mich und was uns zusammen hält
Du und ich
Wir haben alle Zeit der Welt

Glaub an mich (Du und ich)
Was uns zusammen hält (Du und ich)
Dann verschwinden wir zusammen (Wir haben alle Zeit der Welt)
Die andern sehen wir irgendwann (Wir fangen von vorne an)
Glaub an mich (Du und ich)
Was uns zusammen hält (Du und ich)
Dann verschwinden wir zusammenEmbed"
Pop,Mark Forster,Karton,2012,So spät,2010,"So spät LyricsSchon so spät
Tut mir leid, es ist Zeit zu gehen
Schon so spät
Schon so spät
Tut mir leid, es ist Zeit zu gehen
Schon so spät
Viel zu lang sitzen wir hier schon zusammen
Viel zu lang

Draußen wirds langsam hell
Ja, die Zeit verging schnell mit uns Zwei
Haben uns so viel gesagt
Aus der Nacht wurde Tag
Und die Zeit flog vorbei, vorbei
Ich muss gehen
Auch wenn wir uns gut verstehen
Ich muss gehen
Du schaust nur
Und es rennt und rennt die Uhr
Und du schaust nur

Draußen wirds langsam hell
Ja, die Zeit verging schnell mit uns Zwei
Haben uns so viel gesagt
Aus der Nacht wurde Tag
Und die Zeit flog vorbei, vorbei

Sag nur ein Wort, wenn ich bleiben soll
Sag nur ein Wort und ich bleib hier
Denn wenn du sagst ""Ohne dich will ich nicht sein""
Gehe ich nicht Heim

Sag nur ein Wort, wenn ich bleiben soll
Sag nur ein Wort und ich bleib hier
Denn wenn du sagst ""Ohne dich will ich nicht sein""
Geh ich nicht Heim

Draußen wirds langsam hell
Ja, die Zeit verging schnell mit uns Zwei
Haben uns so viel gesagt
Aus der Nacht wurde Tag
Und die Zeit flog vorbei, vorbeiYou might also likeEmbed"
Pop,Mark Forster,Bauch und Kopf,2014,Au Revoir,2010,"Au Revoir Lyrics[Songtext zu „Au Revoir“ ft. Sido]

[Strophe 1: Mark Forster]
In diesem Haus, wo ich wohn'
Hier ist alles so gewohnt
So zum Kotzen vertraut
Mann, jeder Tag ist so gleich
Ich zieh' Runden durch mein'n Teich
Ich will nur noch hier raus
Ich brauch' mehr Platz und frischen Wind
Ich muss schnell woanders hin
Sonst wachs' ich hier fest
Ich mach' 'nen Kopfsprung durch die Tür
Ich lass' alles hinter mir
Hab' was Großes im Visier
Ich komm' nie zurück zu mir
[Refrain: Mark Forster]
Es gibt nichts, was mich hält, au revoir
Vergesst, wer ich war
Vergesst meinen Nam'n
Es wird nie mehr sein, wie es war
Ich bin weg, au-au
Au-au, au revoir
Au revoir, au revoir
Au revoir

[Strophe 2: Sido]
Auf Wiederseh'n? Auf kein'n!
Ich hab' meine Sachen gepackt, ich hau' rein
Sonst wird das für mich immer nur dieser Traum bleiben
Ich brauch' Freiheit, ich geh' auf Reisen
Ich mach' alles das, was ich verpasst hab'
Fahr' mit 'nem Gummiboot bis nach Alaska
Ich spring' in Singapur in das kalte Wasser
Ich such' das Weite und dann tank' ich neue Kraft da
Ich seh' Orte, von den'n andere nie hörten
Ich fühl' mich wie Humboldt oder Steve Irwin
Ich setz' mich im Dschungel auf den Mayathron
Auf den Spuren von Messner, Indiana Jones
Der Phoenix macht jetzt 'n Abflug
Au revoir, meine Freunde, macht's gut!
Ich sag' dem alten Leben tschüss, Affe tot, Klappe zu
Wie die Kinder in Indien, ich mach 'n Schuh
You might also like[Refrain: Mark Forster]
Es gibt nichts, was mich hält, au revoir
Vergesst, wer ich war
Vergesst meinen Nam'n
Es wird nie mehr sein, wie es war
Ich bin weg, au-au
Au-au, au revoir
Au revoir, au revoir
Au revoir
Es gibt nichts, was mich hält, au revoir
Vergesst, wer ich war
Vergesst meinen Nam'n
Es wird nie mehr sein, wie es war
Ich bin weg, au-au
Au-au, au revoir
Au revoir, au revoir
Au revoir22Embed"
Pop,Mark Forster,Bauch und Kopf,2014,Königin Schwermut,2010,"Königin Schwermut Lyrics[Strophe I:]
Ich seh' dein' Namen auf meinem Display
Geh' nicht ran, will dich heute nicht sehen
Steh' nicht auf und der Tag fängt nie an
Der Tag fängt nie an
Ich halt mich fern von Laptop und Facebook
Mach nicht weiter, brauch' heut bisschen Aufschub
Ess die Reste aus meinem Kühlschrank
Aus meinem Kühlschrank

Die Sonne blitzt durch'nen Schlitz in dem Vorhang
Ich lass´ ihn zu, weil ich heute nichts vorhab´
Jede Stunde kommt mir wie drei vor
Der Tag kommt mir wie zwei vor
[Chorus:]
Königin Schwermut, sie hält mich fest
Hält mich fest, hält mich fest
Tritt mich, wirft mich, links nach rechts
Links nach rechts, links nach rechts
Saugt mich aus und macht mich platt
Macht mich platt, macht mich platt
Königin Schwermut, sie hält mich wach
Hält mich wach, hält mich wach

[Strophe II:]
SMS „Was ist los mit dir?""
Bin heute weg, bleib' einfach hier
Pack die Decke über'n Kopf, die Augen zu
Ich mach' die Augen zu
Jemand klingelt, ich höre nichts
Schließ' die Fenster, die Höhle ist dicht
Komm' nicht raus, ich grab' mich tief ein
Grab' mich ganz tief ein
Du rufst wieder an, ich drück' dich weg
Bleib' den ganzen Tag hier drin, in meinem Geheimversteck
Bin wie ausgesetzt, fall ohne Rettungsnetz
Königin Schwermut, ich brauch' dich jetzt

[Chorus:]
Königin Schwermut, sie hält mich fest
Hält mich fest, hält mich fest
Tritt mich, wirft mich, links nach rechts
Links nach rechts, links nach rechts
Saugt mich aus und macht mich platt
Macht mich platt, macht mich platt
Königin Schwermut, sie hält mich wach
Hält mich wach, hält mich wach
You might also likeKönigin Schwermut, Königin Schwermut, Königin Schwermut
Königin Schwermut, hält mich wachEmbed"
Pop,Mark Forster,Bauch und Kopf,2014,Immer immer gleich,2010,"Immer immer gleich Lyrics[Strophe I:]
Du bist mein kleines Pop-Up-Fenster
Du tauchst immer auf ich klick auf X doch du verschwindest nicht
Du bist mein geheimer Garten
Ich pfleg dich nicht doch fühl mich gut wenn ich dich mal Besuch
Du bist mein verbotener Apfel
Ich kann dich Schlange lange ignorieren und dann muss ich dich doch probieren
Du bist mein ungelöstest Rätsel
Ich zerbrech mir den Kopf doch ich knack dich nicht

[Chorus:]
Es ist immer immer gleich gleich mit uns
Immer im Kreis immer am Start immer wir Zwei immer fürn Arsch
Es ist immer immer gleich mit uns
Immer gleich
Und es ist immer immer gleich gleich mit uns
Immer im Kreis immer umsonst immer wir zwei immer von vorn
Es ist immer immer gleich gleich mit uns immer gleich...

[Strophe II:]
Du bist mein ausgetretender Pfad
Ich lauf dich problemlos blind doch du führst nirgendwo hin
Bist meine zugestaubte Kiste
Hab dich schon lang nicht ausgepackt und schon stielst du mir den Platz
Du bist das Lied aus meiner Jugend
Ich kann die Melodie mitsingen doch krig den Text jetzt nicht mehr hin
Du bist mein Allerschönster Fehler
Ich mach dich immer immer wieder neu

[Chorus:]
Und es ist immer immer wieder gleich mit uns
Immer in Kreis immer am Start wir Zwei immer fürn Arsch...
Es ist immer immer gleich mit uns
Immer gleich

Und es ist immer immer gleich gleich mit uns
Immer im Kreis immer umsonst immer wir zwei immer von vorn
Es ist immer immer gleich gleich mit uns immer gleich...

Du bist mein Allerschönster Fehler
You might also like[Chorus:]
Es ist immer immer gleich gleich mit uns
Immer im Kreis immer am Start immer wir Zwei immer fürn Arsch
Es ist immer immer gleich mit uns
Immer gleich

Und es ist immer immer gleich gleich mit uns
Immer im Kreis immer umsonst immer wir zwei immer von vorn
Es ist immer immer gleich gleich mit uns immer gleich...Embed"
Pop,Mark Forster,Bauch und Kopf,2014,Zu oft,2010,"Zu oft LyricsIch denk zu oft an dich zu oft
Krieg dich aus mir nicht rausgeboxt yeah eah
Du hast den Ausgang abgeblockt
Und ich denk zu oft an dich zu oft yeah eah
Komm schon verrat mir den Trick wie du dich so festbeißt kein Plan wie du das hinkriegst
Ich krieg dich nicht abgeschüttelt denn du bist so sattelfest
Ich such so lang nach dem mittel schon das mich von dir loslässt yeah

Und ich krieg dich nich aus meinen Kopf
Ich denk zu oft an dich zu oft
Krieg dich aus mir nicht rausgeboxt yeah eah
Du hast den Ausgang abgeblockt
Und ich denk zu oft an dich zu oft yeah yeah
Kein Tag ohne denken an dich
Das ist so stressig und nervig glaub mir ich will das nicht
Denn wo ich bin, bist du auch ob ich steh oder lauf
Du wohnst in meinem Bauch yeah
Und ich krieg dich nich aus meinem Kopf
Oh oooh
Oh ooooh
Oh ooooh
Oh oooooh

Ich denk zu oft an dich, zu oft an dich so oft an dich
Und die welt dreht sich weiter mit dir und ohne dich
Wir waren verurteilt zu scheitern n´ Ausweg gab es nicht
Doch schließ ich die Augen, seh ich nch immer dein Gesicht

Ich denk zu oft an dich zu oft
Krieg dich aus mir nicht rausgeboxt yeah eah
Du hast den Ausgang abgeblockt
Und ich denk zu oft an dich zu oft yeah eah
Ich denk zu oft an dich zu oft
Krieg dich aus mir nicht rausgeboxt yeah eah
Du hast den Ausgang abgebloooockt
Und ich denk zu oft an dich zu oft yeah eah
Oh oooh
Oh oooh
Oh oooh
Oh oooh
Oh ooh
Oh ooooooh ohYou might also likeEmbed"
Pop,Mark Forster,Bauch und Kopf,2014,Flash mich,2010,"Flash mich Lyrics[Instrumental break]

[1. Strophe]
Wir sind schon ein, zwei Jahre zusammen
Und haben schon drei, vier Sachen erlebt
Doch bist du nur 5 Minuten mal weg
Ist das wie 10 Jahre Knast für mich
Ey du wickelst mich so leicht um deinen Finger, (ho)
Wenn du durch deine blauen Augen guckst wie immer
Ich bin hypnotisiert, wenn du vorbei spazierst
Dis wird jeden Tag ein kleines bisschen schlimmer
[Refrain]
Flash mich nochmal, als wär's das erste mal
Baby, Baby crash mich so oft du willst, ja bis ich nicht mehr kann
Und seit du da bist sind alle Lichter an. (huhuhuhuhu)
Du machst dass ich nicht mehr schlafen kann. (huhuhuhuhu)
Ich sehe uns zwei in alt und grau, mit weißen Haaren und dickem Bauch. (huhuhuhuhu)
Flash mich nochmal, als wär's das erste mal. (Yeah)

[2. Strophe]
Wir haben schon ein, zwei Kriege geführt
Und haben schon drei, vier Zimmer demoliert
Aber, weil 5 Minuten ohne dich zu viel sind
Bin ich auch mit 90 immer noch bei dir
Ey, du wickelst mich so leicht um deinen Finger
Wenn du durch deine langen Haare fährst, wie immer
Ich werd' unkontrolliert, wenn du vorbei spazierst
Und dis wird jeden Tag ein kleines bisschen schlimmer

[Refrain]
Flash mich nochmal, als wär's das erste mal
Baby, Baby crash mich so oft du willst, ja bis ich nicht mehr kann
Und seit du da bist sind alle Lichter an. (huhuhuhuhu)
Du machst dass ich nicht mehr schlafen kann. (huhuhuhuhu)
Ich sehe uns zwei in alt und grau, mit weißen Haaren und dickem Bauch. (huhuhuhuhu)
Flash mich nochmal, als wär's das erste mal. (Yeah)
You might also like[Outro]
Und seit du da bist sind alle Lichter an
Du machst dass ich nicht mehr schlafen kann
Ich sehe uns zwei, in alt und grau, mit weißen Haaren und dicken Bauch
Flash mich nochmal
Flash mich nochmal
Ich sehe uns zwei, in alt und grau, mit weißen Haaren und dickem Bauch
Flash mich nochmal, als wär's das erste mal10Embed"
Pop,Mark Forster,Bauch und Kopf,2014,Hundert Stunden,2010,"Hundert Stunden Lyrics[Strophe I - Mark Forster:]
Ich liege schon
Seit hundert Stunden
Mit verbundenen Augen
Am Meer

[Glasperlenspiel:]
Ich bin aus Glas
Fast verschwunden
Ich bin nicht jetzt
Nicht hier
[Bridge:]
Ich häng dich in Öl an die Wand
Und klebe Blattgold auf den Rand

[Chorus:]
Ich schreib es auf, ich
Dreh es um und
Ich wirbel Staub auf
Weiß nicht warum
Ich spür deinen Kuss auf
Meiner Kopfhaut
Du bist weg ich bin allein
Du bist weg ich bin allein

[Strophe II - Glasperlenspiel:]
Ich hab mich selbst
Tot aufgefunden
In meinem Zimmer mit Balkon

[Mark Forster:]
Sie sagen Zeit
Heilt alle Wunden
Mir rennen die Tage davon

[Bridge:]
Ich häng dich in Öl an die Wand
Und klebe Blattgold auf den Rand
You might also like[Chorus:]
Ich schreib es auf, ich
Dreh es um und
Ich wirbel Staub auf
Weiß nicht warum
Ich spür deinen Kuss auf
Meiner Kopfhaut
Du bist weg ich bin allein
Du bist weg ich bin allein
[2x]Embed"
